time,open,high,low,close,volume,is_complete,candle_source
2024-02-14 00:00:00+00:00,"{'units': 3154, 'nano': 0}","{'units': 3199, 'nano': 0}","{'units': 3060, 'nano': 0}","{'units': 3086, 'nano': 0}",1583537,True,1
2024-02-15 00:00:00+00:00,"{'units': 3090, 'nano': 0}","{'units': 3179, 'nano': 0}","{'units': 3051, 'nano': 0}","{'units': 3140, 'nano': 500000000}",942763,True,1
2024-02-16 00:00:00+00:00,"{'units': 3148, 'nano': 500000000}","{'units': 3178, 'nano': 0}","{'units': 3095, 'nano': 0}","{'units': 3128, 'nano': 0}",601465,True,1
2024-02-19 00:00:00+00:00,"{'units': 3125, 'nano': 0}","{'units': 3160, 'nano': 0}","{'units': 3086, 'nano': 0}","{'units': 3114, 'nano': 500000000}",331750,True,1
2024-02-20 00:00:00+00:00,"{'units': 3114, 'nano': 500000000}","{'units': 3218, 'nano': 500000000}","{'units': 3060, 'nano': 500000000}","{'units': 3088, 'nano': 0}",883011,True,1
2024-02-21 00:00:00+00:00,"{'units': 3088, 'nano': 0}","{'units': 3117, 'nano': 500000000}","{'units': 2966, 'nano': 500000000}","{'units': 3035, 'nano': 0}",742300,True,1
2024-02-22 00:00:00+00:00,"{'units': 3029, 'nano': 0}","{'units': 3107, 'nano': 0}","{'units': 3005, 'nano': 0}","{'units': 3059, 'nano': 500000000}",413202,True,1
2024-02-26 00:00:00+00:00,"{'units': 3120, 'nano': 0}","{'units': 3134, 'nano': 0}","{'units': 3083, 'nano': 0}","{'units': 3133, 'nano': 0}",301468,True,1
2024-02-27 00:00:00+00:00,"{'units': 3138, 'nano': 500000000}","{'units': 3175, 'nano': 500000000}","{'units': 3112, 'nano': 0}","{'units': 3169, 'nano': 500000000}",327423,True,1
2024-02-28 00:00:00+00:00,"{'units': 3177, 'nano': 500000000}","{'units': 3190, 'nano': 0}","{'units': 3126, 'nano': 500000000}","{'units': 3133, 'nano': 500000000}",293438,True,1
2024-02-29 00:00:00+00:00,"{'units': 3130, 'nano': 0}","{'units': 3249, 'nano': 500000000}","{'units': 3122, 'nano': 500000000}","{'units': 3216, 'nano': 0}",495722,True,1
2024-03-01 00:00:00+00:00,"{'units': 3233, 'nano': 0}","{'units': 3290, 'nano': 0}","{'units': 3217, 'nano': 0}","{'units': 3270, 'nano': 0}",500940,True,1
2024-03-04 00:00:00+00:00,"{'units': 3286, 'nano': 500000000}","{'units': 3400, 'nano': 0}","{'units': 3280, 'nano': 0}","{'units': 3397, 'nano': 500000000}",723084,True,1
2024-03-05 00:00:00+00:00,"{'units': 3395, 'nano': 0}","{'units': 3395, 'nano': 0}","{'units': 3310, 'nano': 0}","{'units': 3334, 'nano': 0}",546568,True,1
2024-03-06 00:00:00+00:00,"{'units': 3325, 'nano': 0}","{'units': 3341, 'nano': 0}","{'units': 3292, 'nano': 500000000}","{'units': 3309, 'nano': 500000000}",205460,True,1
2024-03-07 00:00:00+00:00,"{'units': 3306, 'nano': 0}","{'units': 3337, 'nano': 500000000}","{'units': 3287, 'nano': 0}","{'units': 3335, 'nano': 0}",188919,True,1
2024-03-11 00:00:00+00:00,"{'units': 3340, 'nano': 0}","{'units': 3378, 'nano': 0}","{'units': 3296, 'nano': 0}","{'units': 3315, 'nano': 0}",324766,True,1
2024-03-12 00:00:00+00:00,"{'units': 3300, 'nano': 0}","{'units': 3314, 'nano': 0}","{'units': 3273, 'nano': 500000000}","{'units': 3291, 'nano': 500000000}",216333,True,1
2024-03-13 00:00:00+00:00,"{'units': 3291, 'nano': 0}","{'units': 3337, 'nano': 0}","{'units': 3283, 'nano': 500000000}","{'units': 3291, 'nano': 500000000}",207090,True,1
2024-03-14 00:00:00+00:00,"{'units': 3295, 'nano': 0}","{'units': 3322, 'nano': 0}","{'units': 3221, 'nano': 500000000}","{'units': 3237, 'nano': 500000000}",301843,True,1
2024-03-15 00:00:00+00:00,"{'units': 3240, 'nano': 0}","{'units': 3326, 'nano': 0}","{'units': 3222, 'nano': 0}","{'units': 3302, 'nano': 0}",281285,True,1
2024-03-18 00:00:00+00:00,"{'units': 3300, 'nano': 0}","{'units': 3374, 'nano': 0}","{'units': 3283, 'nano': 0}","{'units': 3365, 'nano': 0}",367625,True,1
2024-03-19 00:00:00+00:00,"{'units': 3365, 'nano': 0}","{'units': 3421, 'nano': 0}","{'units': 3331, 'nano': 0}","{'units': 3390, 'nano': 0}",804513,True,1
